Time t;Z Position z_t;Signal Gain
2.66e-08;-0.00560488;149.988
2.661e-08;-0.00560488;149.988
2.662e-08;-0.00560488;149.988
2.663e-08;-0.00560488;149.988
2.664e-08;-0.00560488;149.988
2.665e-08;-0.00560488;149.988
2.666e-08;-0.00560488;149.988
2.667e-08;-0.00560488;149.988
2.668e-08;-0.00560488;149.988
2.669e-08;-0.00560488;149.988
2.67e-08;-0.00560488;149.988
2.671e-08;-0.00560488;149.988
2.672e-08;-0.00560488;149.988
2.673e-08;-0.00560488;149.988
2.674e-08;-0.00560488;149.988
2.675e-08;-0.00560488;149.988
2.676e-08;-0.00560488;149.988
2.677e-08;-0.00560488;149.988
2.678e-08;-0.00560488;149.988
2.679e-08;-0.00560488;149.988
2.68e-08;-0.00560488;149.988
2.681e-08;-0.00560488;149.988
2.682e-08;-0.00560488;149.988
2.683e-08;-0.00560488;149.988
2.684e-08;-0.00560488;149.988
2.685e-08;-0.00560488;149.988
2.686e-08;-0.00560488;149.988
2.687e-08;-0.00560488;149.988
2.688e-08;-0.00560488;149.988
2.689e-08;-0.00560488;149.988
2.69e-08;-0.00560488;149.988
2.691e-08;-0.00560488;149.988
2.692e-08;-0.00560488;149.988
2.693e-08;-0.00560488;149.988
2.694e-08;-0.00560488;149.988
2.695e-08;-0.00560488;149.988
2.696e-08;-0.00560488;149.988
2.697e-08;-0.00560488;149.988
2.698e-08;-0.00560488;149.988
2.699e-08;-0.00560488;149.988
2.7e-08;-0.00560488;149.988
2.701e-08;-0.00560488;149.988
2.702e-08;-0.00560488;149.988
2.703e-08;-0.00560488;149.988
2.704e-08;-0.00560488;149.988
2.705e-08;-0.00560488;149.988
2.706e-08;-0.00560488;149.988
2.707e-08;-0.00560488;149.988
2.708e-08;-0.00560488;149.988
2.709e-08;-0.00560488;149.988
2.71e-08;-0.00560488;149.988
2.711e-08;-0.00560488;149.988
2.712e-08;-0.00560488;149.988
2.713e-08;-0.00560488;149.988
2.714e-08;-0.00560488;149.988
2.715e-08;-0.00560488;149.988
2.716e-08;-0.00560488;149.988
2.717e-08;-0.00560488;149.988
2.718e-08;-0.00560488;149.988
2.719e-08;-0.00560488;149.988
2.72e-08;-0.00560488;149.988
2.721e-08;-0.00560488;149.988
2.722e-08;-0.00560488;149.988
2.723e-08;-0.00560488;149.988
2.724e-08;-0.00560488;149.988
2.725e-08;-0.00560488;149.988
2.726e-08;-0.00560488;149.988
2.727e-08;-0.00560488;149.988
2.728e-08;-0.00560488;149.988
2.729e-08;-0.00560488;149.988
2.73e-08;-0.00560488;149.988
2.731e-08;-0.00560488;149.988
2.732e-08;-0.00560488;149.988
2.733e-08;-0.00560488;149.988
2.734e-08;-0.00560488;149.988
2.735e-08;-0.00560488;149.988
2.736e-08;-0.00560488;149.988
2.737e-08;-0.00560488;149.988
2.738e-08;-0.00560488;149.988
2.739e-08;-0.00560488;149.988
2.74e-08;-0.00560488;149.988
2.741e-08;-0.00560488;149.988
2.742e-08;-0.00560488;149.988
2.743e-08;-0.00560488;149.988
2.744e-08;-0.00560488;149.988
2.745e-08;-0.00560488;149.988
2.746e-08;-0.00560488;149.988
2.747e-08;-0.00560488;149.988
2.748e-08;-0.00560488;149.988
2.749e-08;-0.00560488;149.988
2.75e-08;-0.00560488;149.988
2.751e-08;-0.00560488;149.988
2.752e-08;-0.00560488;149.988
2.753e-08;-0.00560488;149.988
2.754e-08;-0.00560488;149.988
2.755e-08;-0.00560488;149.988
2.756e-08;-0.00560488;149.988
2.757e-08;-0.00560488;149.988
2.758e-08;-0.00560488;149.988
2.759e-08;-0.00560488;149.988
2.76e-08;-0.00560488;149.988
2.761e-08;-0.00560488;149.988
2.762e-08;-0.00560488;149.988
2.763e-08;-0.00560488;149.988
2.764e-08;-0.00560488;149.988
2.765e-08;-0.00560488;149.988
2.766e-08;-0.00560488;149.988
2.767e-08;-0.00560488;149.988
2.768e-08;-0.00560488;149.988
2.769e-08;-0.00560488;149.988
2.77e-08;-0.00560488;149.988
2.771e-08;-0.00560488;149.988
2.772e-08;-0.00560488;149.988
2.773e-08;-0.00560488;149.988
2.774e-08;-0.00560488;149.988
2.775e-08;-0.00560488;149.988
2.776e-08;-0.00560488;149.988
2.777e-08;-0.00560488;149.988
2.778e-08;-0.00560488;149.988
2.779e-08;-0.00560488;149.988
2.78e-08;-0.00560488;149.988
2.781e-08;-0.00560488;149.988
2.782e-08;-0.00560488;149.988
2.783e-08;-0.00560488;149.988
2.784e-08;-0.00560488;149.988
2.785e-08;-0.00560488;149.988
2.786e-08;-0.00560488;149.988
2.787e-08;-0.00560488;149.988
2.788e-08;-0.00560488;149.988
2.789e-08;-0.00560488;149.988
2.79e-08;-0.00560488;149.988
2.791e-08;-0.00560488;149.988
2.792e-08;-0.00560488;149.988
2.793e-08;-0.00560488;149.988
2.794e-08;-0.00560488;149.988
2.795e-08;-0.00560488;149.988
2.796e-08;-0.00560488;149.988
2.797e-08;-0.00560488;149.988
2.798e-08;-0.00560488;149.988
2.799e-08;-0.00560488;149.988
2.8e-08;-0.00560488;149.988
2.801e-08;-0.00560488;149.988
2.802e-08;-0.00560488;149.988
2.803e-08;-0.00560488;149.988
2.804e-08;-0.00560488;149.988
2.805e-08;-0.00560488;149.988
2.806e-08;-0.00560488;149.988
2.807e-08;-0.00560488;149.988
2.808e-08;-0.00560488;149.988
2.809e-08;-0.00560488;149.988
2.81e-08;-0.00560488;149.988
2.811e-08;-0.00560488;149.988
2.812e-08;-0.00560488;149.988
2.813e-08;-0.00560488;149.988
2.814e-08;-0.00560488;149.988
2.815e-08;-0.00560488;149.988
2.816e-08;-0.00560488;149.988
2.817e-08;-0.00560488;149.988
2.818e-08;-0.00560488;149.988
2.819e-08;-0.00560488;149.988
2.82e-08;-0.00560488;149.988
2.821e-08;-0.00560488;149.988
2.822e-08;-0.00560488;149.988
2.823e-08;-0.00560488;149.988
2.824e-08;-0.00560488;149.988
2.825e-08;-0.00560488;149.988
2.826e-08;-0.00560488;149.988
2.827e-08;-0.00560488;149.988
2.828e-08;-0.00560488;149.988
2.829e-08;-0.00560488;149.988
2.83e-08;-0.00560488;149.988
2.831e-08;-0.00560488;149.988
2.832e-08;-0.00560488;149.988
2.833e-08;-0.00560488;149.988
2.834e-08;-0.00560488;149.988
2.835e-08;-0.00560488;149.988
2.836e-08;-0.00560488;149.988
2.837e-08;-0.00560488;149.988
2.838e-08;-0.00560488;149.988
2.839e-08;-0.00560488;149.988
2.84e-08;-0.00560488;149.988
2.841e-08;-0.00560488;149.988
2.842e-08;-0.00560488;149.988
2.843e-08;-0.00560488;149.988
2.844e-08;-0.00560488;149.988
2.845e-08;-0.00560488;149.988
2.846e-08;-0.00560488;149.988
2.847e-08;-0.00560488;149.988
2.848e-08;-0.00560488;149.988
2.849e-08;-0.00560488;149.988
2.85e-08;-0.00560488;149.988
2.851e-08;-0.00560488;149.988
2.852e-08;-0.00560488;149.988
2.853e-08;-0.00560488;149.988
2.854e-08;-0.00560488;149.988
2.855e-08;-0.00560488;149.988
2.856e-08;-0.00560488;149.988
2.857e-08;-0.00560488;149.988
2.858e-08;-0.00560488;149.988
2.859e-08;-0.00560488;149.988
2.86e-08;-0.00560488;149.988
2.861e-08;-0.00560488;149.988
2.862e-08;-0.00560488;149.988
2.863e-08;-0.00560488;149.988
2.864e-08;-0.00560488;149.988
2.865e-08;-0.00560488;149.988
2.866e-08;-0.00560488;149.988
2.867e-08;-0.00560488;149.988
2.868e-08;-0.00560488;149.988
2.869e-08;-0.00560488;149.988
2.87e-08;-0.00560488;149.988
2.871e-08;-0.00560488;149.988
2.872e-08;-0.00560488;149.988
2.873e-08;-0.00560488;149.988
2.874e-08;-0.00560488;149.988
2.875e-08;-0.00560488;149.988
2.876e-08;-0.00560488;149.988
2.877e-08;-0.00560488;149.988
2.878e-08;-0.00560488;149.988
2.879e-08;-0.00560488;149.988
2.88e-08;-0.00560488;149.988
2.881e-08;-0.00560488;149.988
2.882e-08;-0.00560488;149.988
2.883e-08;-0.00560488;149.988
2.884e-08;-0.00560488;149.988
2.885e-08;-0.00560488;149.988
2.886e-08;-0.00560488;149.988
2.887e-08;-0.00560488;149.988
2.888e-08;-0.00560488;149.988
2.889e-08;-0.00560488;149.988
2.89e-08;-0.00560488;149.988
2.891e-08;-0.00560488;149.988
2.892e-08;-0.00560488;149.988
2.893e-08;-0.00560488;149.988
2.894e-08;-0.00560488;149.988
2.895e-08;-0.00560488;149.988
2.896e-08;-0.00560488;149.988
2.897e-08;-0.00560488;149.988
2.898e-08;-0.00560488;149.988
2.899e-08;-0.00560488;149.988
2.9e-08;-0.00560488;149.988
2.901e-08;-0.00560488;149.988
2.902e-08;-0.00560488;149.988
2.903e-08;-0.00560488;149.988
2.904e-08;-0.00560488;149.988
2.905e-08;-0.00560488;149.988
2.906e-08;-0.00560488;149.988
2.907e-08;-0.00560488;149.988
2.908e-08;-0.00560488;149.988
2.909e-08;-0.00560488;149.988
2.91e-08;-0.00560488;149.988
2.911e-08;-0.00560488;149.988
2.912e-08;-0.00560488;149.988
2.913e-08;-0.00560488;149.988
2.914e-08;-0.00560488;149.988
2.915e-08;-0.00560488;149.988
2.916e-08;-0.00560488;149.988
2.917e-08;-0.00560488;149.988
2.918e-08;-0.00560488;149.988
2.919e-08;-0.00560488;149.988
2.92e-08;-0.00560488;149.988
2.921e-08;-0.00560488;149.988
2.922e-08;-0.00560488;149.988
2.923e-08;-0.00560488;149.988
2.924e-08;-0.00560488;149.988
2.925e-08;-0.00560488;149.988
2.926e-08;-0.00560488;149.988
2.927e-08;-0.00560488;149.988
2.928e-08;-0.00560488;149.988
2.929e-08;-0.00560488;149.988
2.93e-08;-0.00560488;149.988
2.931e-08;-0.00560488;149.988
2.932e-08;-0.00560488;149.988
2.933e-08;-0.00560488;149.988
2.934e-08;-0.00560488;149.988
2.935e-08;-0.00560488;149.988
2.936e-08;-0.00560488;149.988
2.937e-08;-0.00560488;149.988
2.938e-08;-0.00560488;149.988
2.939e-08;-0.00560488;149.988
2.94e-08;-0.00560488;149.988
2.941e-08;-0.00560488;149.988
2.942e-08;-0.00560488;149.988
2.943e-08;-0.00560488;149.988
2.944e-08;-0.00560488;149.988
2.945e-08;-0.00560488;149.988
2.946e-08;-0.00560488;149.988
2.947e-08;-0.00560488;149.988
2.948e-08;-0.00560488;149.988
2.949e-08;-0.00560488;149.988
2.95e-08;-0.00560488;149.988
2.951e-08;-0.00560488;149.988
2.952e-08;-0.00560488;149.988
2.953e-08;-0.00560488;149.988
2.954e-08;-0.00560488;149.988
2.955e-08;-0.00560488;149.988
2.956e-08;-0.00560488;149.988
2.957e-08;-0.00560488;149.988
2.958e-08;-0.00560488;149.988
2.959e-08;-0.00560488;149.988
2.96e-08;-0.00560488;149.988
2.961e-08;-0.00560488;149.988
2.962e-08;-0.00560488;149.988
2.963e-08;-0.00560488;149.988
2.964e-08;-0.00560488;149.988
2.965e-08;-0.00560488;149.988
2.966e-08;-0.00560488;149.988
2.967e-08;-0.00560488;149.988
2.968e-08;-0.00560488;149.988
2.969e-08;-0.00560488;149.988
2.97e-08;-0.00560488;149.988
2.971e-08;-0.00560488;149.988
2.972e-08;-0.00560488;149.988
2.973e-08;-0.00560488;149.988
2.974e-08;-0.00560488;149.988
2.975e-08;-0.00560488;149.988
2.976e-08;-0.00560488;149.988
2.977e-08;-0.00560488;149.988
2.978e-08;-0.00560488;149.988
2.979e-08;-0.00560488;149.988
2.98e-08;-0.00560488;149.988
2.981e-08;-0.00560488;149.988
2.982e-08;-0.00560488;149.988
2.983e-08;-0.00560488;149.988
2.984e-08;-0.00560488;149.988
2.985e-08;-0.00560488;149.988
2.986e-08;-0.00560488;149.988
2.987e-08;-0.00560488;149.988
2.988e-08;-0.00560488;149.988
2.989e-08;-0.00560488;149.988
2.99e-08;-0.00560488;149.988
2.991e-08;-0.00560488;149.988
2.992e-08;-0.00560488;149.988
2.993e-08;-0.00560488;149.988
2.994e-08;-0.00560488;149.988
2.995e-08;-0.00560488;149.988
2.996e-08;-0.00560488;149.988
2.997e-08;-0.00560488;149.988
2.998e-08;-0.00560488;149.988
2.999e-08;-0.00560488;149.988
3e-08;-0.00560488;149.988
3.001e-08;-0.00560488;149.988
3.002e-08;-0.00560488;149.988
3.003e-08;-0.00560488;149.988
3.004e-08;-0.00560488;149.988
3.005e-08;-0.00560488;149.988
3.006e-08;-0.00560488;149.988
3.007e-08;-0.00560488;149.988
3.008e-08;-0.00560488;149.988
3.009e-08;-0.00560488;149.988
3.01e-08;-0.00560488;149.988
3.011e-08;-0.00560488;149.988
3.012e-08;-0.00560488;149.988
3.013e-08;-0.00560488;149.988
3.014e-08;-0.00560488;149.988
3.015e-08;-0.00560488;149.988
3.016e-08;-0.00560488;149.988
3.017e-08;-0.00560488;149.988
3.018e-08;-0.00560488;149.988
3.019e-08;-0.00560488;149.988
3.02e-08;-0.00560488;149.988
3.021e-08;-0.00560488;149.988
3.022e-08;-0.00560488;149.988
3.023e-08;-0.00560488;149.988
3.024e-08;-0.00560488;149.988
3.025e-08;-0.00560488;149.988
3.026e-08;-0.00560488;149.988
3.027e-08;-0.00560488;149.988
3.028e-08;-0.00560488;149.988
3.029e-08;-0.00560488;149.988
3.03e-08;-0.00560488;149.988
3.031e-08;-0.00560488;149.988
3.032e-08;-0.00560488;149.988
3.033e-08;-0.00560488;149.988
3.034e-08;-0.00560488;149.988
3.035e-08;-0.00560488;149.988
3.036e-08;-0.00560488;149.988
3.037e-08;-0.00560488;149.988
3.038e-08;-0.00560488;149.988
3.039e-08;-0.00560488;149.988
3.04e-08;-0.00560488;149.988
3.041e-08;-0.00560488;149.988
3.042e-08;-0.00560488;149.988
3.043e-08;-0.00560488;149.988
3.044e-08;-0.00560488;149.988
3.045e-08;-0.00560488;149.988
3.046e-08;-0.00560488;149.988
3.047e-08;-0.00560488;149.988
3.048e-08;-0.00560488;149.988
3.049e-08;-0.00560488;149.988
3.05e-08;-0.00560488;149.988
3.051e-08;-0.00560488;149.988
3.052e-08;-0.00560488;149.988
3.053e-08;-0.00560488;149.988
3.054e-08;-0.00560488;149.988
3.055e-08;-0.00560488;149.988
3.056e-08;-0.00560488;149.988
3.057e-08;-0.00560488;149.988
3.058e-08;-0.00560488;149.988
3.059e-08;-0.00560488;149.988
3.06e-08;-0.00560488;149.988
3.061e-08;-0.00560488;149.988
3.062e-08;-0.00560488;149.988
3.063e-08;-0.00560488;149.988
3.064e-08;-0.00560488;149.988
3.065e-08;-0.00560488;149.988
3.066e-08;-0.00560488;149.988
3.067e-08;-0.00560488;149.988
3.068e-08;-0.00560488;149.988
3.069e-08;-0.00560488;149.988
3.07e-08;-0.00560488;149.988
3.071e-08;-0.00560488;149.988
3.072e-08;-0.00560488;149.988
3.073e-08;-0.00560488;149.988
3.074e-08;-0.00560488;149.988
3.075e-08;-0.00560488;149.988
3.076e-08;-0.00560488;149.988
3.077e-08;-0.00560488;149.988
3.078e-08;-0.00560488;149.988
3.079e-08;-0.00560488;149.988
3.08e-08;-0.00560488;149.988
3.081e-08;-0.00560488;149.988
3.082e-08;-0.00560488;149.988
3.083e-08;-0.00560488;149.988
3.084e-08;-0.00560488;149.988
3.085e-08;-0.00560488;149.988
3.086e-08;-0.00560488;149.988
3.087e-08;-0.00560488;149.988
3.088e-08;-0.00560488;149.988
3.089e-08;-0.00560488;149.988
3.09e-08;-0.00560488;149.988
3.091e-08;-0.00560488;149.988
3.092e-08;-0.00560488;149.988
3.093e-08;-0.00560488;149.988
3.094e-08;-0.00560488;149.988
3.095e-08;-0.00560488;149.988
3.096e-08;-0.00560488;149.988
3.097e-08;-0.00560488;149.988
3.098e-08;-0.00560488;149.988
3.099e-08;-0.00560488;149.988
3.1e-08;-0.00560488;149.988
3.101e-08;-0.00560488;149.988
3.102e-08;-0.00560488;149.988
3.103e-08;-0.00560488;149.988
3.104e-08;-0.00560488;149.988
3.105e-08;-0.00560488;149.988
3.106e-08;-0.00560488;149.988
3.107e-08;-0.00560488;149.988
3.108e-08;-0.00560488;149.988
3.109e-08;-0.00560488;149.988
3.11e-08;-0.00560488;149.988
3.111e-08;-0.00560488;149.988
3.112e-08;-0.00560488;149.988
3.113e-08;-0.00560488;149.988
3.114e-08;-0.00560488;149.988
3.115e-08;-0.00560488;149.988
3.116e-08;-0.00560488;149.988
3.117e-08;-0.00560488;149.988
3.118e-08;-0.00560488;149.988
3.119e-08;-0.00560488;149.988
3.12e-08;-0.00560488;149.988
3.121e-08;-0.00560488;149.988
3.122e-08;-0.00560488;149.988
3.123e-08;-0.00560488;149.988
3.124e-08;-0.00560488;149.988
3.125e-08;-0.00560488;149.988
3.126e-08;-0.00560488;149.988
3.127e-08;-0.00560488;149.988
3.128e-08;-0.00560488;149.988
3.129e-08;-0.00560488;149.988
3.13e-08;-0.00560488;149.988
3.131e-08;-0.00560488;149.988
3.132e-08;-0.00560488;149.988
3.133e-08;-0.00560488;149.988
3.134e-08;-0.00560488;149.988
3.135e-08;-0.00560488;149.988
3.136e-08;-0.00560488;149.988
3.137e-08;-0.00560488;149.988
3.138e-08;-0.00560488;149.988
3.139e-08;-0.00560488;149.988
3.14e-08;-0.00560488;149.988
3.141e-08;-0.00560488;149.988
3.142e-08;-0.00560488;149.988
3.143e-08;-0.00560488;149.988
3.144e-08;-0.00560488;149.988
3.145e-08;-0.00560488;149.988
3.146e-08;-0.00560488;149.988
3.147e-08;-0.00560488;149.988
3.148e-08;-0.00560488;149.988
3.149e-08;-0.00560488;149.988
3.15e-08;-0.00560488;149.988
3.151e-08;-0.00560488;149.988
3.152e-08;-0.00560488;149.988
3.153e-08;-0.00560488;149.988
3.154e-08;-0.00560488;149.988
3.155e-08;-0.00560488;149.988
3.156e-08;-0.00560488;149.988
3.157e-08;-0.00560488;149.988
3.158e-08;-0.00560488;149.988
3.159e-08;-0.00560488;149.988
3.16e-08;-0.00560488;149.988
3.161e-08;-0.00560488;149.988
3.162e-08;-0.00560488;149.988
3.163e-08;-0.00560488;149.988
3.164e-08;-0.00560488;149.988
3.165e-08;-0.00560488;149.988
3.166e-08;-0.00560488;149.988
3.167e-08;-0.00560488;149.988
3.168e-08;-0.00560488;149.988
3.169e-08;-0.00560488;149.988
3.17e-08;-0.00560488;149.988
3.171e-08;-0.00560488;149.988
3.172e-08;-0.00560488;149.988
3.173e-08;-0.00560488;149.988
3.174e-08;-0.00560488;149.988
3.175e-08;-0.00560488;149.988
3.176e-08;-0.00560488;149.988
3.177e-08;-0.00560488;149.988
3.178e-08;-0.00560488;149.988
3.179e-08;-0.00560488;149.988
3.18e-08;-0.00560488;149.988
3.181e-08;-0.00560488;149.988
3.182e-08;-0.00560488;149.988
3.183e-08;-0.00560488;149.988
3.184e-08;-0.00560488;149.988
3.185e-08;-0.00560488;149.988
3.186e-08;-0.00560488;149.988
3.187e-08;-0.00560488;149.988
3.188e-08;-0.00560488;149.988
3.189e-08;-0.00560488;149.988
3.19e-08;-0.00560488;149.988
3.191e-08;-0.00560488;149.988
3.192e-08;-0.00560488;149.988
3.193e-08;-0.00560488;149.988
3.194e-08;-0.00560488;149.988
3.195e-08;-0.00560488;149.988
3.196e-08;-0.00560488;149.988
3.197e-08;-0.00560488;149.988
3.198e-08;-0.00560488;149.988
3.199e-08;-0.00560488;149.988
3.2e-08;-0.00560488;149.988
3.201e-08;-0.00560488;149.988
3.202e-08;-0.00560488;149.988
3.203e-08;-0.00560488;149.988
3.204e-08;-0.00560488;149.988
3.205e-08;-0.00560488;149.988
3.206e-08;-0.00560488;149.988
3.207e-08;-0.00560488;149.988
3.208e-08;-0.00560488;149.988
3.209e-08;-0.00560488;149.988
3.21e-08;-0.00560488;149.988
3.211e-08;-0.00560488;149.988
3.212e-08;-0.00560488;149.988
3.213e-08;-0.00560488;149.988
3.214e-08;-0.00560488;149.988
3.215e-08;-0.00560488;149.988
3.216e-08;-0.00560488;149.988
3.217e-08;-0.00560488;149.988
3.218e-08;-0.00560488;149.988
3.219e-08;-0.00560488;149.988
3.22e-08;-0.00560488;149.988
3.221e-08;-0.00560488;149.988
3.222e-08;-0.00560488;149.988
3.223e-08;-0.00560488;149.988
3.224e-08;-0.00560488;149.988
3.225e-08;-0.00560488;149.988
3.226e-08;-0.00560488;149.988
3.227e-08;-0.00560488;149.988
3.228e-08;-0.00560488;149.988
3.229e-08;-0.00560488;149.988
3.23e-08;-0.00560488;149.988
3.231e-08;-0.00560488;149.988
3.232e-08;-0.00560488;149.988
3.233e-08;-0.00560488;149.988
3.234e-08;-0.00560488;149.988
3.235e-08;-0.00560488;149.988
3.236e-08;-0.00560488;149.988
3.237e-08;-0.00560488;149.988
3.238e-08;-0.00560488;149.988
3.239e-08;-0.00560488;149.988
3.24e-08;-0.00560488;149.988
3.241e-08;-0.00560488;149.988
3.242e-08;-0.00560488;149.988
3.243e-08;-0.00560488;149.988
3.244e-08;-0.00560488;149.988
3.245e-08;-0.00560488;149.988
3.246e-08;-0.00560488;149.988
3.247e-08;-0.00560488;149.988
3.248e-08;-0.00560488;149.988
3.249e-08;-0.00560488;149.988
3.25e-08;-0.00560488;149.988
3.251e-08;-0.00560488;149.988
3.252e-08;-0.00560488;149.988
3.253e-08;-0.00560488;149.988
3.254e-08;-0.00560488;149.988
3.255e-08;-0.00560488;149.988
3.256e-08;-0.00560488;149.988
3.257e-08;-0.00560488;149.988
3.258e-08;-0.00560488;149.988
3.259e-08;-0.00560488;149.988
3.26e-08;-0.00560488;149.988
3.261e-08;-0.00560488;149.988
3.262e-08;-0.00560488;149.988
3.263e-08;-0.00560488;149.988
3.264e-08;-0.00560488;149.988
3.265e-08;-0.00560488;149.988
3.266e-08;-0.00560488;149.988
3.267e-08;-0.00560488;149.988
3.268e-08;-0.00560488;149.988
3.269e-08;-0.00560488;149.988
3.27e-08;-0.00560488;149.988
3.271e-08;-0.00560488;149.988
3.272e-08;-0.00560488;149.988
3.273e-08;-0.00560488;149.988
3.274e-08;-0.00560488;149.988
3.275e-08;-0.00560488;149.988
3.276e-08;-0.00560488;149.988
3.277e-08;-0.00560488;149.988
3.278e-08;-0.00560488;149.988
3.279e-08;-0.00560488;149.988
3.28e-08;-0.00560488;149.988
3.281e-08;-0.00560488;149.988
3.282e-08;-0.00560488;149.988
3.283e-08;-0.00560488;149.988
3.284e-08;-0.00560488;149.988
3.285e-08;-0.00560488;149.988
3.286e-08;-0.00560488;149.988
3.287e-08;-0.00560488;149.988
3.288e-08;-0.00560488;149.988
3.289e-08;-0.00560488;149.988
3.29e-08;-0.00560488;149.988
3.291e-08;-0.00560488;149.988
3.292e-08;-0.00560488;149.988
3.293e-08;-0.00560488;149.988
3.294e-08;-0.00560488;149.988
3.295e-08;-0.00560488;149.988
3.296e-08;-0.00560488;149.988
3.297e-08;-0.00560488;149.988
3.298e-08;-0.00560488;149.988
3.299e-08;-0.00560488;149.988
3.3e-08;-0.00560488;149.988
3.301e-08;-0.00560488;149.988
3.302e-08;-0.00560488;149.988
3.303e-08;-0.00560488;149.988
3.304e-08;-0.00560488;149.988
3.305e-08;-0.00560488;149.988
3.306e-08;-0.00560488;149.988
3.307e-08;-0.00560488;149.988
3.308e-08;-0.00560488;149.988
3.309e-08;-0.00560488;149.988
3.31e-08;-0.00560488;149.988
3.311e-08;-0.00560488;149.988
3.312e-08;-0.00560488;149.988
3.313e-08;-0.00560488;149.988
3.314e-08;-0.00560488;149.988
3.315e-08;-0.00560488;149.988
3.316e-08;-0.00560488;149.988
3.317e-08;-0.00560488;149.988
3.318e-08;-0.00560488;149.988
3.319e-08;-0.00560488;149.988
3.32e-08;-0.00560488;149.988
3.321e-08;-0.00560488;149.988
3.322e-08;-0.00560488;149.988
3.323e-08;-0.00560488;149.988
3.324e-08;-0.00560488;149.988
3.325e-08;-0.00560488;149.988
3.326e-08;-0.00560488;149.988
3.327e-08;-0.00560488;149.988
3.328e-08;-0.00560488;149.988
3.329e-08;-0.00560488;149.988
3.33e-08;-0.00560488;149.988
3.331e-08;-0.00560488;149.988
3.332e-08;-0.00560488;149.988
3.333e-08;-0.00560488;149.988
3.334e-08;-0.00560488;149.988
3.335e-08;-0.00560488;149.988
3.336e-08;-0.00560488;149.988
3.337e-08;-0.00560488;149.988
3.338e-08;-0.00560488;149.988
3.339e-08;-0.00560488;149.988
3.34e-08;-0.00560488;149.988
3.341e-08;-0.00560488;149.988
3.342e-08;-0.00560488;149.988
3.343e-08;-0.00560488;149.988
3.344e-08;-0.00560488;149.988
3.345e-08;-0.00560488;149.988
3.346e-08;-0.00560488;149.988
3.347e-08;-0.00560488;149.988
3.348e-08;-0.00560488;149.988
3.349e-08;-0.00560488;149.988
3.35e-08;-0.00560488;149.988
3.351e-08;-0.00560488;149.988
3.352e-08;-0.00560488;149.988
3.353e-08;-0.00560488;149.988
3.354e-08;-0.00560488;149.988
3.355e-08;-0.00560488;149.988
3.356e-08;-0.00560488;149.988
3.357e-08;-0.00560488;149.988
3.358e-08;-0.00560488;149.988
3.359e-08;-0.00560488;149.988
3.36e-08;-0.00560488;149.988
3.361e-08;-0.00560488;149.988
3.362e-08;-0.00560488;149.988
3.363e-08;-0.00560488;149.988
3.364e-08;-0.00560488;149.988
3.365e-08;-0.00560488;149.988
3.366e-08;-0.00560488;149.988
3.367e-08;-0.00560488;149.988
3.368e-08;-0.00560488;149.988
3.369e-08;-0.00560488;149.988
3.37e-08;-0.00560488;149.988
3.371e-08;-0.00560488;149.988
3.372e-08;-0.00560488;149.988
3.373e-08;-0.00560488;149.988
3.374e-08;-0.00560488;149.988
3.375e-08;-0.00560488;149.988
3.376e-08;-0.00560488;149.988
3.377e-08;-0.00560488;149.988
3.378e-08;-0.00560488;149.988
3.379e-08;-0.00560488;149.988
3.38e-08;-0.00560488;149.988
3.381e-08;-0.00560488;149.988
3.382e-08;-0.00560488;149.988
3.383e-08;-0.00560488;149.988
3.384e-08;-0.00560488;149.988
3.385e-08;-0.00560488;149.988
3.386e-08;-0.00560488;149.988
3.387e-08;-0.00560488;149.988
3.388e-08;-0.00560488;149.988
3.389e-08;-0.00560488;149.988
